id_hospital,nome,telemovel,emergencia,ehr,cod_postal,estado,cidade,morada,id_tipo,id_dono
260068,"BOONE HOSPITAL CENTER",5738158000,VERDADEIRO,VERDADEIRO,65201,MO,COLUMBIA,"1600 E BROADWAY",1,9
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL",5733591372,VERDADEIRO,VERDADEIRO,63851,MO,HAYTI,"946 EAST REED",1,1
260074,"MOBERLY REGIONAL MEDICAL CENTER",6602638400,VERDADEIRO,VERDADEIRO,65270,MO,MOBERLY,"1515 UNION AVE",1,6
260077,"ST ANTHONY'S MEDICAL CENTER",3145251000,VERDADEIRO,VERDADEIRO,63128,MO,"SAINT LOUIS","10010 KENNERLY ROAD",1,10
260078,"OZARKS MEDICAL CENTER",4172569111,VERDADEIRO,VERDADEIRO,65775,MO,"WEST PLAINS","1100 KENTUCKY AVE",1,9
260080,"SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY",5739962141,VERDADEIRO,VERDADEIRO,63935,MO,DONIPHAN,"109 PLUM ST",1,10
260081,"SSM HEALTH ST CLARE HOSPITAL - FENTON",6364962000,VERDADEIRO,VERDADEIRO,63026,MO,FENTON,"1015 BOWLES",1,10
260085,"ST JOSEPH MEDICAL CENTER",8169424000,VERDADEIRO,VERDADEIRO,64114,MO,"KANSAS CITY","1000 CARONDELET DR",1,10
260091,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS",3147688000,VERDADEIRO,VERDADEIRO,63117,MO,"RICHMOND HEIGHTS","6420 CLAYTON RD",1,10
260094,"COX MEDICAL CENTER BRANSON",4173357000,VERDADEIRO,VERDADEIRO,65615,MO,BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",1,10
260095,"CENTERPOINT MEDICAL CENTER",8166987000,VERDADEIRO,VERDADEIRO,64057,MO,INDEPENDENCE,"19600 EAST 39TH STREET",1,6
260096,"NORTH KANSAS CITY HOSPITAL",8166912000,VERDADEIRO,VERDADEIRO,64116,MO,"NORTH KANSAS CITY","2800 CLAY EDWARDS DRIVE",1,3
260097,"WESTERN MISSOURI MEDICAL CENTER",6607472500,VERDADEIRO,VERDADEIRO,64093,MO,WARRENSBURG,"403 BURKARTH ROAD",1,1
260102,"TRUMAN MEDICAL CENTER LAKEWOOD",8164047000,VERDADEIRO,VERDADEIRO,64139,MO,"KANSAS CITY","7900 LEE'S SUMMIT RD",1,10
260104,"SSM HEALTH DEPAUL HOSPITAL ST LOUIS",3143446000,VERDADEIRO,VERDADEIRO,63044,MO,BRIDGETON,"12303 DEPAUL DRIVE",1,10
260105,"SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL",3145778000,VERDADEIRO,VERDADEIRO,63110,MO,"SAINT LOUIS","3635 VISTA AVE",1,6
260108,"MISSOURI BAPTIST MEDICAL CENTER",3149965000,VERDADEIRO,VERDADEIRO,63131,MO,"TOWN AND COUNTRY","3015 N BALLAS RD",1,10
260110,SOUTHEASTHEALTH,5733344822,VERDADEIRO,VERDADEIRO,63701,MO,"CAPE GIRARDEAU","1701 LACEY ST",1,10
260113,"MISSOURI DELTA MEDICAL CENTER",5734711600,VERDADEIRO,VERDADEIRO,63801,MO,SIKESTON,"1008 NORTH MAIN ST",1,9
260119,"POPLAR BLUFF REGIONAL MEDICAL CENTER",5737857721,VERDADEIRO,VERDADEIRO,63901,MO,"POPLAR BLUFF","3100 OAK GROVE ROAD",1,6
260137,"FREEMAN HEALTH SYSTEM - FREEMAN WEST",4173471111,VERDADEIRO,VERDADEIRO,64804,MO,JOPLIN,"1102 WEST 32ND STREET",1,9
260138,"ST LUKES HOSPITAL OF KANSAS CITY",8169322000,VERDADEIRO,VERDADEIRO,64111,MO,"KANSAS CITY","4401 WORNALL ROAD",1,1
260141,"UNIVERSITY OF MISSOURI HEALTH CARE",5738824141,VERDADEIRO,VERDADEIRO,65212,MO,COLUMBIA,"ONE HOSPITAL DRIVE",1,4
260142,"FITZGIBBON HOSPITAL",6608867431,VERDADEIRO,VERDADEIRO,65340,MO,MARSHALL,"2305 S 65 HIGHWAY",1,10
260160,"SOUTHEASTHEALTH CENTER OF STODDARD COUNTY",5736245566,VERDADEIRO,VERDADEIRO,63841,MO,DEXTER,"1200 N ONE MILE RD",1,6
260162,"BARNES-JEWISH WEST COUNTY HOSPITAL",3149968000,VERDADEIRO,VERDADEIRO,63141,MO,"CREVE COEUR","12634 OLIVE BOULEVARD",1,10
260163,"PARKLAND HEALTH CENTER",5734316005,FALSO,VERDADEIRO,63640,MO,FARMINGTON,"1101 W LIBERTY",1,10
260175,"GOLDEN VALLEY MEMORIAL HOSPITAL",6608855511,VERDADEIRO,VERDADEIRO,64735,MO,CLINTON,"1600 N 2ND ST",1,1
260176,"DES PERES HOSPITAL",3149669100,VERDADEIRO,VERDADEIRO,63122,MO,"SAINT LOUIS","2345 DOUGHERTY FERRY ROAD",1,6
260177,"LIBERTY HOSPITAL",8167817200,VERDADEIRO,VERDADEIRO,64069,MO,LIBERTY,"2525 GLENN HENDREN DR",1,1
260179,"ST LUKES HOSPITAL",3144341500,VERDADEIRO,VERDADEIRO,63017,MO,CHESTERFIELD,"232 S WOODS MILL RD",1,10
260180,"CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST",3146535000,VERDADEIRO,VERDADEIRO,63136,MO,"SAINT LOUIS","11133 DUNN ROAD",1,10
260183,"SAINT FRANCIS MEDICAL CENTER",5733313000,VERDADEIRO,VERDADEIRO,63703,MO,"CAPE GIRARDEAU","211 ST FRANCIS DR",1,8
260186,"LAKE REGIONAL HEALTH SYSTEM",5733488000,VERDADEIRO,VERDADEIRO,65065,MO,"OSAGE BEACH","54 HOSPITAL DRIVE",1,9
260190,"LEE'S SUMMIT MEDICAL CENTER",8162825000,VERDADEIRO,VERDADEIRO,64063,MO,"LEES SUMMIT","2100 SE BLUE PARKWAY",1,6
260191,"BARNES-JEWISH ST PETERS HOSPITAL",6369169000,VERDADEIRO,VERDADEIRO,63376,MO,"SAINT PETERS","10 HOSPITAL DR",1,9
260193,"ST MARY'S MEDICAL CENTER",8162285900,VERDADEIRO,VERDADEIRO,64014,MO,"BLUE SPRINGS","201 NW R D MIZE RD",1,8
260195,"CITIZENS MEMORIAL HOSPITAL",4173266000,FALSO,VERDADEIRO,65613,MO,BOLIVAR,"1500 N OAKLAND",1,1
260200,"SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS",6366255200,VERDADEIRO,VERDADEIRO,63367,MO,"LAKE SAINT LOUIS","100 MEDICAL PLAZA",1,8
260209,"FULTON MEDICAL CENTER LLC",5736423376,VERDADEIRO,VERDADEIRO,65251,MO,FULTON,"10 SOUTH HOSPITAL DRIVE",1,10
260210,"ST ALEXIUS HOSPITAL",3148657000,VERDADEIRO,VERDADEIRO,63118,MO,"SAINT LOUIS","3933 S BROADWAY",1,6
260214,"BELTON REGIONAL MEDICAL CENTER",8163481236,VERDADEIRO,VERDADEIRO,64012,MO,BELTON,"17065 S 71 HIGHWAY",1,10
260216,"SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL",8163475000,VERDADEIRO,VERDADEIRO,64086,MO,"LEES SUMMIT","100 N E SAINT LUKE'S BOULEVARD",1,10
260219,"PROGRESS WEST HOSPITAL",6363441000,VERDADEIRO,VERDADEIRO,63368,MO,"O FALLON","2 PROGRESS POINT PKWY",1,10
260227,"BLACK RIVER COMMUNITY MEDICAL CENTER",5736866001,VERDADEIRO,VERDADEIRO,63901,MO,"POPLAR BLUFF","217 PHYSICIANS PARK DRIVE",1,10
261301,"ELLETT MEMORIAL HOSPITAL",6604762111,VERDADEIRO,VERDADEIRO,64724,MO,"APPLETON CITY","610 N OHIO AVE",3,1
261302,"MADISON MEDICAL CENTER",5737813341,VERDADEIRO,VERDADEIRO,63645,MO,FREDERICKTOWN,"611 W MAIN ST",3,9
261303,"COMMUNITY HOSPITAL ASSOCIATION",6606862111,VERDADEIRO,VERDADEIRO,64446,MO,FAIRFAX,"26136 US HIGHWAY 59, PO BOX 107",3,10
261305,"PUTNAM COUNTY MEMORIAL HOSPITAL",6609472411,VERDADEIRO,VERDADEIRO,63565,MO,UNIONVILLE,"1926 OAK STREET,  PO BOX 389",3,9
261306,"SULLIVAN COUNTY MEMORIAL HOSPITAL",6602654212,VERDADEIRO,VERDADEIRO,63556,MO,MILAN,"630 WEST THIRD STREET",3,3
261307,"PERSHING MEMORIAL HOSPITAL",6602582222,VERDADEIRO,VERDADEIRO,64628,MO,BROOKFIELD,"130 EAST LOCKLING",3,10
261308,"WASHINGTON COUNTY MEMORIAL HOSPITAL",5734385451,VERDADEIRO,VERDADEIRO,63664,MO,POTOSI,"300 HEALTH WAY",3,3
261309,"WRIGHT MEMORIAL HOSPITAL",6603595621,VERDADEIRO,VERDADEIRO,64683,MO,TRENTON,"191 IOWA BOULEVARD",3,10
261310,"SCOTLAND COUNTY  HOSPITAL",6604658511,VERDADEIRO,VERDADEIRO,63555,MO,MEMPHIS,"450 E SIGLER AVENUE",3,1
261311,"PERRY COUNTY MEMORIAL HOSPITAL",5735472530,VERDADEIRO,VERDADEIRO,63775,MO,PERRYVILLE,"434 NORTH WEST STREET",3,3
261312,"HARRISON COUNTY COMMUNITY HOSPITAL",6604250284,VERDADEIRO,VERDADEIRO,64424,MO,BETHANY,"2600 MILLER STREET",3,1
261313,"MACON COUNTY SAMARITAN MEMORIAL HOSPITAL",6603858700,VERDADEIRO,VERDADEIRO,63552,MO,MACON,"1205 NORTH MISSOURI ST",3,3
261314,"HERMANN AREA DISTRICT HOSPITAL",5734862191,VERDADEIRO,VERDADEIRO,65041,MO,HERMANN,"509 W 18TH ST",3,1
261315,"PARKLAND HEALTH CENTER - BONNE TERRE",5733581400,VERDADEIRO,,63628,MO,"BONNE TERRE","7245 RAIDER ROAD",3,10
261316,"MERCY HOSPITAL AURORA",4176782122,VERDADEIRO,VERDADEIRO,65605,MO,AURORA,"500 PORTER AVENUE",3,8
261317,"MERCY HOSPITAL CASSVILLE",4178476065,VERDADEIRO,VERDADEIRO,65625,MO,CASSVILLE,"94 MAIN STREET",3,8
261318,"SALEM MEMORIAL DISTRICT HOSPITAL",5737296626,VERDADEIRO,VERDADEIRO,65560,MO,SALEM,"PO BOX 774,",3,1
261319,"MERCY HOSPITAL LINCOLN",6365288551,VERDADEIRO,VERDADEIRO,63379,MO,TROY,"1000 EAST CHERRY STREET",3,3
261320,"LAFAYETTE REGIONAL HEALTH CENTER",6602592203,VERDADEIRO,VERDADEIRO,64067,MO,LEXINGTON,"1500 STATE STREET",3,6
261321,"HEDRICK MEDICAL CENTER",6606461480,VERDADEIRO,VERDADEIRO,64601,MO,CHILLICOTHE,"2799 NORTH WASHINGTON STREET",3,10
261322,"EXCELSIOR SPRINGS HOSPITAL",8166306081,VERDADEIRO,VERDADEIRO,64024,MO,"EXCELSIOR SPRINGS","1700 RAINBOW BOULEVARD",3,3
261323,"CEDAR COUNTY MEMORIAL HOSPITAL",4178762511,VERDADEIRO,VERDADEIRO,64744,MO,"EL DORADO SPRINGS","1401 SOUTH PARK STREET",3,3
261324,"CASS REGIONAL MEDICAL CENTER",8163805888,VERDADEIRO,VERDADEIRO,64701,MO,HARRISONVILLE,"2800 E ROCK HAVEN ROAD",3,3
261325,"BARTON COUNTY MEMORIAL HOSPITAL",4176826081,VERDADEIRO,VERDADEIRO,64759,MO,LAMAR,"29 NW 1ST LANE",3,3
261327,"RAY COUNTY MEMORIAL HOSPITAL",8164705432,VERDADEIRO,VERDADEIRO,64085,MO,RICHMOND,"904 WOLLARD BOULEVARD",3,3
261328,"NORTHWEST MEDICAL CENTER",6607263941,VERDADEIRO,VERDADEIRO,64402,MO,ALBANY,"705 N COLLEGE STREET",3,10
261329,"COX MONETT HOSPITAL",4173541400,VERDADEIRO,VERDADEIRO,65708,MO,MONETT,"801 NORTH LINCOLN AVENUE",3,10
261330,"STE GENEVIEVE COUNTY MEMORIAL HOSPITAL",5738832751,VERDADEIRO,VERDADEIRO,63670,MO,"SAINTE GENEVIEVE","800 STE GENEVIEVE DRIVE, PO BOX 468",3,1
261331,"FREEMAN NEOSHO HOSPITAL",4174511234,VERDADEIRO,VERDADEIRO,64850,MO,NEOSHO,"113 WEST HICKORY STREET",3,10
261332,"CARROLL COUNTY MEMORIAL HOSPITAL",6605421695,VERDADEIRO,VERDADEIRO,64633,MO,CARROLLTON,"1502 NORTH JEFFERSON",3,10
261333,"PIKE COUNTY MEMORIAL HOSPITAL",5737545531,VERDADEIRO,VERDADEIRO,63353,MO,LOUISIANA,"2305 WEST GEORGIA STREET",3,3
261334,"I-70 COMMUNITY HOSPITAL",6603354700,VERDADEIRO,VERDADEIRO,65351,MO,"SWEET SPRINGS","105 HOSPITAL DRIVE, BUILDING B",3,6
261335,"MERCY ST FRANCIS HOSPITAL",4179347000,VERDADEIRO,VERDADEIRO,65548,MO,"MOUNTAIN VIEW","100 WEST HIGHWAY 60, PO BOX 82",3,10
261336,"IRON COUNTY HOSPITAL",5735461260,VERDADEIRO,VERDADEIRO,63663,MO,"PILOT KNOB","301 NORTH HIGHWAY 21",3,1
261337,"MISSOURI BAPTIST SULLIVAN HOSPITAL",5734684186,VERDADEIRO,VERDADEIRO,63080,MO,SULLIVAN,"751 SAPPINGTON BRIDGE RD",3,10
261338,"MERCY HOSPITAL CARTHAGE",4173588121,VERDADEIRO,VERDADEIRO,64836,MO,CARTHAGE,"3125 DR RUSSELL SMITH WAY",3,3
263301,"ST LOUIS CHILDRENS HOSPITAL",3144546000,VERDADEIRO,VERDADEIRO,63110,MO,"SAINT LOUIS","ONE CHILDRENS PLACE",2,9
263302,"CHILDRENS MERCY HOSPITAL",8162343000,VERDADEIRO,VERDADEIRO,64108,MO,"KANSAS CITY","2401 GILLHAM ROAD",2,10
263303,"RANKEN JORDAN A PEDIATRIC REHAB",3148726400,FALSO,VERDADEIRO,63043,MO,"MARYLAND HEIGHTS","11365 DORSETT ROAD",2,10
263304,"SHRINERS HOSPITALS FOR CHILDREN",3144323600,FALSO,VERDADEIRO,63110,MO,"SAINT LOUIS","4400 CLAYTON AVE",2,10
270003,"ST PETER'S HOSPITAL",4064422480,VERDADEIRO,VERDADEIRO,59601,MT,HELENA,"2475 BROADWAY",1,10
270004,"BILLINGS CLINIC HOSPITAL",4066574000,VERDADEIRO,VERDADEIRO,59101,MT,BILLINGS,"2800 10TH AVE N",1,10
270012,"BENEFIS HOSPITALS INC",4064555000,VERDADEIRO,VERDADEIRO,59405,MT,"GREAT FALLS","1101 26TH ST S",1,10
270014,"ST PATRICK HOSPITAL",4065437271,VERDADEIRO,VERDADEIRO,59806,MT,MISSOULA,"500 W BROADWAY",1,8
270017,"ST JAMES HEALTHCARE",4067232500,VERDADEIRO,VERDADEIRO,59701,MT,BUTTE,"400 S CLARK ST",1,10
270023,"COMMUNITY MEDICAL CENTER",4067284100,VERDADEIRO,VERDADEIRO,59804,MT,MISSOULA,"2827 FORT MISSOULA RD",1,10
270032,"NORTHERN MONTANA HOSPITAL",4062652211,VERDADEIRO,VERDADEIRO,59501,MT,HAVRE,"30 13TH ST",1,10
270049,"ST VINCENT HEALTHCARE",4066577000,VERDADEIRO,VERDADEIRO,59101,MT,BILLINGS,"1233 N 30TH ST",1,8
270051,"KALISPELL REGIONAL MEDICAL CENTER",4067525111,VERDADEIRO,VERDADEIRO,59901,MT,KALISPELL,"310 SUNNYVIEW LANE",1,10
270057,"BOZEMAN HEALTH DEACONESS HOSPITAL",4065855000,VERDADEIRO,VERDADEIRO,59715,MT,BOZEMAN,"915 HIGHLAND BLVD",1,10
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET",4063386157,VERDADEIRO,VERDADEIRO,59417,MT,BROWNING,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",1,2
270086,"GREAT FALLS CLINIC HOSPITAL",4062168000,VERDADEIRO,VERDADEIRO,59405,MT,"GREAT FALLS","3010 15TH AVENUE SOUTH",1,6
270087,"THE HEALTHCENTER",4067564720,FALSO,VERDADEIRO,59901,MT,KALISPELL,"320 SUNNYVIEW LANE",1,6
270089,"BIG SKY MEDICAL CENTER",4069956995,VERDADEIRO,,59716,MT,"BIG SKY","334 TOWN CENTER AVE",1,10
271300,"POPLAR COMMUNITY HOSPITAL",4067686100,VERDADEIRO,VERDADEIRO,59255,MT,POPLAR,"211 H ST E",3,10
271301,"FALLON MEDICAL COMPLEX HOSPITAL",4067783331,VERDADEIRO,VERDADEIRO,59313,MT,BAKER,"202 S 4TH ST W",3,10
271302,"DAHL MEMORIAL HEALTHCARE ASSOC",4067758739,VERDADEIRO,VERDADEIRO,59324,MT,EKALAKA,"215 SANDY ST",3,10
271303,"GRANITE COUNTY MEDICAL CENTER",4068593271,VERDADEIRO,,59858,MT,PHILIPSBURG,"310 SANSOME ST",3,1
271304,"MISSOURI RIVER MEDICAL CENTER",4066223331,VERDADEIRO,VERDADEIRO,59442,MT,"FORT BENTON","1501 ST CHARLES ST",3,1
271305,"MCCONE COUNTY HEALTH CENTER",4064853381,VERDADEIRO,VERDADEIRO,59215,MT,CIRCLE,"605 SULLIVAN AVE",3,10
271306,"MOUNTAINVIEW MEDICAL CENTER",4065473321,VERDADEIRO,VERDADEIRO,59645,MT,"WHITE SULPHUR SPRING","16 W MAIN ST",3,10
271307,"BENEFIS TETON MEDICAL CENTER",4064665763,VERDADEIRO,VERDADEIRO,59422,MT,CHOTEAU,"915 4TH ST NW",3,10
271308,"ROOSEVELT MEDICAL CENTER",4067876401,VERDADEIRO,VERDADEIRO,59218,MT,CULBERTSON,"818 2ND AVE E",3,10
271309,"PRAIRIE COMMUNITY HOSPITAL",4066355511,VERDADEIRO,,59349,MT,TERRY,"312 S ADAMS",3,1
271310,"GARFIELD COUNTY HEALTH CENTER",4065572500,VERDADEIRO,VERDADEIRO,59337,MT,JORDAN,"332 LEAVITT AVE",3,3
271311,"BIG SANDY MEDICAL CENTER",4063782188,VERDADEIRO,VERDADEIRO,59520,MT,"BIG SANDY","166 MONTANA AVE E",3,1
271312,"PHILLIPS COUNTY MEDICAL CENTER",4066541100,VERDADEIRO,VERDADEIRO,59538,MT,MALTA,"311 S 8TH AVE E",3,10
271313,"PIONEER MEDICAL CENTER",4069324603,VERDADEIRO,VERDADEIRO,59011,MT,"BIG TIMBER","301 W 7TH AVE",3,3
271314,"DEER LODGE MEDICAL CENTER",4068462212,VERDADEIRO,VERDADEIRO,59722,MT,"DEER LODGE","1100 HOLLENBACK LN",3,10
271315,"P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH",4063533100,VERDADEIRO,VERDADEIRO,59526,MT,HARLEM,"456 GROS VENTRE AVE, RR 1",3,2
271316,"FRANCES MAHON DEACONESS HOSPITAL",4062283500,VERDADEIRO,VERDADEIRO,59230,MT,GLASGOW,"621 3RD ST S",3,10
271317,"LIVINGSTON HEALTHCARE",4062223541,VERDADEIRO,VERDADEIRO,59047,MT,LIVINGSTON,"504 S 13TH ST",3,10
271318,"BARRETT HOSPITAL & HEALTHCARE",4066833000,VERDADEIRO,VERDADEIRO,59725,MT,DILLON,"600 MT HWY 91 S",3,1
271319,"RUBY VALLEY HOSPITAL",4068425453,VERDADEIRO,,59749,MT,SHERIDAN,"220 E CROFOOT",3,1
271320,"CABINET PEAKS MEDICAL CENTER",4062930100,VERDADEIRO,VERDADEIRO,59923,MT,LIBBY,"209 HEALTH PARK DR",3,10
271321,"WHEATLAND MEMORIAL HOSPITAL",4066324351,VERDADEIRO,VERDADEIRO,59036,MT,HARLOWTON,"530 3RD ST NW",3,3
271322,"SHERIDAN MEMORIAL HOSPTIAL",4067653700,VERDADEIRO,VERDADEIRO,59254,MT,PLENTYWOOD,"440 W LAUREL AVE",3,10
271323,"CLARK FORK VALLEY HOSPITAL",4068264800,VERDADEIRO,VERDADEIRO,59859,MT,PLAINS,"10 KRUGER RD",3,10
271324,"PONDERA MEDICAL CENTER",4062713211,VERDADEIRO,VERDADEIRO,59425,MT,CONRAD,"805 SUNSET BLVD",3,10
271325,"ST LUKE COMMUNITY HOSPITAL",4066764441,VERDADEIRO,VERDADEIRO,59864,MT,RONAN,"107 6TH AVE SW",3,10
271326,"BEARTOOTH BILLINGS CLINIC",4064462345,VERDADEIRO,VERDADEIRO,59068,MT,"RED LODGE","2525 N BROADWAY",3,10
271327,"ROSEBUD HEALTH CARE CENTER",4063462161,VERDADEIRO,VERDADEIRO,59327,MT,FORSYTH,"383 N 17TH AV",3,10
271328,"MARIAS MEDICAL CENTER",4064343200,VERDADEIRO,VERDADEIRO,59474,MT,SHELBY,"640 PARK AVE",3,3
271329,"MADISON VALLEY MEDICAL CENTER",4066824222,VERDADEIRO,VERDADEIRO,59729,MT,ENNIS,"305 N MAIN",3,1
271330,"STILLWATER BILLINGS CLINIC",4063225316,VERDADEIRO,VERDADEIRO,59019,MT,COLUMBUS,"710 N 11TH ST",3,10
271331,"MINERAL COMMUNITY HOSPITAL",4068224841,VERDADEIRO,VERDADEIRO,59872,MT,SUPERIOR,"1208 6TH AVE E",3,10
271332,"GLENDIVE MEDICAL CENTER",4063453306,VERDADEIRO,VERDADEIRO,59330,MT,GLENDIVE,"202 PROSPECT DR",3,9
271333,"BROADWATER HEALTH CENTER",4062663186,VERDADEIRO,VERDADEIRO,59644,MT,TOWNSEND,"110 N OAK ST",3,10
271334,"LIBERTY MEDICAL CENTER",4067595181,VERDADEIRO,VERDADEIRO,59522,MT,CHESTER,"315 W MADISON AVE",3,10
271335,"COMMUNITY HOSPITAL OF ANACONDA",4065638500,VERDADEIRO,VERDADEIRO,59711,MT,ANACONDA,"401 W PENNSYLVANIA",3,10
271336,"NORTH VALLEY HOSPITAL",4068633550,VERDADEIRO,VERDADEIRO,59937,MT,WHITEFISH,"1600 HOSPITAL WAY",3,10
271337,"NORTHERN ROCKIES MEDICAL CENTER",4068732251,VERDADEIRO,VERDADEIRO,59427,MT,"CUT BANK","802 2ND ST SE",3,10
271338,"BIG HORN CO MEMORIAL HOSPITAL",4066652310,VERDADEIRO,VERDADEIRO,59034,MT,HARDIN,"17 N MILES",3,3
271339,"P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE",4066382626,VERDADEIRO,VERDADEIRO,59022,MT,"CROW AGENCY","1010 SOUTH 7650 EAST, POST OFFICE BOX 9",3,2
271340,"MARCUS DALY MEMORIAL HOSPITAL - CAH",4063754408,VERDADEIRO,VERDADEIRO,59840,MT,HAMILTON,"1200 WESTWOOD DR",3,10
271341,"TRINITY HOSPITAL",4066536500,VERDADEIRO,VERDADEIRO,59201,MT,"WOLF POINT","315 KNAPP ST",3,10
271342,"DANIELS MEMORIAL HOSPITAL",4064872296,VERDADEIRO,VERDADEIRO,59263,MT,SCOBEY,"105 5TH AVE E",3,1
271343,"PROVIDENCE ST JOSEPH MEDICAL CENTER",4068835377,VERDADEIRO,VERDADEIRO,59860,MT,POLSON,"6 13TH AVE E",3,10
271344,"SIDNEY HEALTH CENTER",4064882100,VERDADEIRO,VERDADEIRO,59270,MT,SIDNEY,"216 14TH AVE SW",3,10
271345,"CENTRAL MONTANA MEDICAL CENTER",4065357711,VERDADEIRO,VERDADEIRO,59457,MT,LEWISTOWN,"408 WENDELL AVE",3,10
271346,"ROUNDUP MEMORIAL HEALTHCARE",4063232301,VERDADEIRO,VERDADEIRO,59072,MT,ROUNDUP,"1202 3RD ST W",3,1
271347,"HOLY ROSARY HEALTHCARE",4062332600,VERDADEIRO,VERDADEIRO,59301,MT,"MILES CITY","2600 WILSON ST",3,8
280003,"BRYAN MEDICAL CENTER",4024811111,VERDADEIRO,VERDADEIRO,68506,NE,LINCOLN,"1600 SOUTH 48TH ST",1,10
280009,"CHI HEALTH GOOD SAMARITAN",3088657100,VERDADEIRO,VERDADEIRO,68848,NE,KEARNEY,"P O BOX 1990, 10 EAST 31ST ST",1,8
280013,"THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE",4025522040,VERDADEIRO,VERDADEIRO,68198,NE,OMAHA,"987400 NEBRASKA MEDICAL CENTER",1,10
280020,"CHI HEALTH ST ELIZABETH",4022197700,VERDADEIRO,VERDADEIRO,68510,NE,LINCOLN,"555 SOUTH 70TH ST",1,10
280023,"CHI HEALTH ST FRANCIS",3083844600,VERDADEIRO,VERDADEIRO,68803,NE,"GRAND ISLAND","2620 WEST FAIDLEY AVE",1,8
280032,"MARY LANNING HEALTHCARE",4024634521,VERDADEIRO,VERDADEIRO,68901,NE,HASTINGS,"715 N ST JOSEPH AVE",1,9
280040,"METHODIST HOSPITAL",4023544000,VERDADEIRO,VERDADEIRO,68114,NE,OMAHA,"8303 DODGE ST",1,10
280060,"CHI HEALTH BERGAN MERCY",4023986060,VERDADEIRO,VERDADEIRO,68124,NE,OMAHA,"7500 MERCY RD",1,10
280061,"REGIONAL WEST MEDICAL CENTER",3086353711,VERDADEIRO,VERDADEIRO,69361,NE,SCOTTSBLUFF,"4021 AVE B",1,10
280065,"GREAT PLAINS HEALTH",3086968000,VERDADEIRO,VERDADEIRO,69101,NE,"NORTH PLATTE","601 WEST LEOTA ST",1,10
280077,"FREMONT HEALTH MEDICAL CENTER",4027211610,VERDADEIRO,VERDADEIRO,68025,NE,FREMONT,"450 EAST 23RD ST",1,3
280081,"CHI HEALTH IMMANUEL",4025722121,VERDADEIRO,VERDADEIRO,68122,NE,OMAHA,"6901 NORTH 72ND ST",1,10
280105,"CHI HEALTH MIDLANDS",4025933000,VERDADEIRO,VERDADEIRO,68046,NE,PAPILLION,"11111 SOUTH 84TH ST",1,8
280111,"COLUMBUS COMMUNITY HOSPITAL",4025647118,VERDADEIRO,VERDADEIRO,68601,NE,COLUMBUS,"4600 38TH ST",1,9
280125,"FAITH REGIONAL HEALTH SERVICES",4023714880,VERDADEIRO,VERDADEIRO,68701,NE,NORFOLK,"2700 WEST NORFOLK AVE",1,10
280127,"LINCOLN SURGICAL HOSPITAL",4024849090,FALSO,VERDADEIRO,68506,NE,LINCOLN,"1710 SOUTH 70TH ST, SUITE 200",1,6
280128,"CHI HEALTH NEBRASKA HEART",4023283000,FALSO,VERDADEIRO,68526,NE,LINCOLN,"7500 SOUTH 91ST ST",1,10
280129,"NEBRASKA ORTHOPAEDIC HOSPITAL",4026091600,VERDADEIRO,VERDADEIRO,68144,NE,OMAHA,"2808 SOUTH 143RD PLZ",1,5
280130,"CHI HEALTH LAKESIDE",4027178000,VERDADEIRO,VERDADEIRO,68130,NE,OMAHA,"16901 LAKESIDE HILLS CT",1,8
280131,"MIDWEST SURGICAL HOSPITAL LLC",4023991900,FALSO,VERDADEIRO,68114,NE,OMAHA,"7915 FARNAM DRIVE",1,5
280132,"BELLEVUE MEDICAL CENTER",4027633600,VERDADEIRO,VERDADEIRO,68123,NE,BELLEVUE,"2500 BELLEVUE MEDICAL CENTER DR",1,6
280133,"NEBRASKA SPINE HOSPITAL, LLC",4025723000,FALSO,VERDADEIRO,68122,NE,OMAHA,"P O BOX 34400, 6901 NORTH 72ND ST, STE 20300",1,6
280134,"KEARNEY REGIONAL MEDICAL CENTER",3084553600,FALSO,VERDADEIRO,68845,NE,KEARNEY,"804 22ND AVENUE",1,6
281300,"HARLAN COUNTY HEALTH SYSTEM",3089282151,VERDADEIRO,VERDADEIRO,68920,NE,ALMA,"P O BOX 836, 717 NORTH BROWN ST",3,9
281301,"FILLMORE COUNTY HOSPITAL",4027593167,VERDADEIRO,VERDADEIRO,68361,NE,GENEVA,"P O BOX 193, 1900 F STREET",3,3
281302,"PAWNEE COUNTY MEMORIAL HOSPITAL",4028522231,VERDADEIRO,VERDADEIRO,68420,NE,"PAWNEE CITY","P O BOX 433, 600 I ST",3,3
