id_class;id_hospital;rating;comentario;data_classificacao
3003;241377;3;;2017-05-20
3004;290005;2;;2017-05-20
3005;271303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3006;280134;3;;2017-05-20
3007;241302;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3008;330101;4;;2017-05-20
3009;330167;2;;2017-05-20
3010;330236;1;;2017-05-20
3011;241361;4;;2017-05-20
3012;261313;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3013;241357;3;;2017-05-20
3014;330127;1;;2017-05-20
3015;240141;4;;2017-05-20
3016;310024;2;;2017-05-20
3017;260068;4;;2017-05-20
3018;231311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3019;330103;2;;2017-05-20
3020;230021;3;;2017-05-20
3021;330219;2;;2017-05-20
3022;230222;4;;2017-05-20
3023;281359;3;;2017-05-20
3024;260057;2;;2017-05-20
3025;240002;3;;2017-05-20
3026;330030;2;;2017-05-20
3027;330331;2;;2017-05-20
3028;230093;3;;2017-05-20
3029;260110;2;;2017-05-20
3030;281355;3;;2017-05-20
3031;260015;2;;2017-05-20
3032;310040;2;;2017-05-20
3033;310081;3;;2017-05-20
3034;250095;3;;2017-05-20
3035;301301;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3036;230070;2;;2017-05-20
3037;241325;3;;2017-05-20
3038;290019;3;;2017-05-20
3039;220090;3;;2017-05-20
3040;261325;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
3041;330267;2;;2017-05-20
3042;260191;2;;2017-05-20
3043;260001;3;;2017-05-20
3044;230038;3;;2017-05-20
3045;260005;2;;2017-05-20
3046;280032;3;;2017-05-20
3047;300018;4;;2017-05-20
3048;220126;3;;2017-05-20
3049;230020;3;;2017-05-20
3050;241368;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3051;330046;2;;2017-05-20
3052;261316;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3053;310019;1;;2017-05-20
3054;271302;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3055;261323;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3056;241330;4;;2017-05-20
3057;230146;2;;2017-05-20
3058;241339;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3059;330073;3;;2017-05-20
3060;240100;3;;2017-05-20
3061;240106;3;;2017-05-20
3062;271315;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3063;330403;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3064;300011;4;;2017-05-20
3065;251326;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3066;290039;2;;2017-05-20
3067;300003;3;;2017-05-20
3068;263304;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3069;240166;3;;2017-05-20
3070;281307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3071;243300;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3072;240210;4;;2017-05-20
3073;260024;3;;2017-05-20
3074;290056;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3075;240056;4;;2017-05-20
3076;230099;3;;2017-05-20
3077;330043;1;;2017-05-20
3078;230105;5;;2017-05-20
3079;250036;3;;2017-05-20
3080;330164;4;;2017-05-20
3081;330135;3;;2017-05-20
3082;271325;4;;2017-05-20
3083;310076;2;;2017-05-20
3084;290022;1;;2017-05-20
3085;261319;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
3086;271318;4;;2017-05-20
3087;330074;3;;2017-05-20
3088;330125;3;;2017-05-20
3089;220163;1;;2017-05-20
3090;340010;3;;2017-05-20
3091;220100;3;;2017-05-20
3092;230259;5;;2017-05-20
3093;313300;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3094;220084;4;;2017-05-20
3095;241332;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3096;331312;3;;2017-05-20
3097;290053;2;;2017-05-20
3098;271311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3099;241312;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3100;330395;1;;2017-05-20
3101;330169;2;;2017-05-20
3102;260200;3;;2017-05-20
3103;261338;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
3104;261303;3;;2017-05-20
3105;271345;4;;2017-05-20
3106;251337;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3107;330014;1;;2017-05-20
3108;330079;4;;2017-05-20
3109;230019;4;;2017-05-20
3110;260006;5;;2017-05-20
3111;251330;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3112;260050;4;;2017-05-20
3113;270014;4;;2017-05-20
3114;240018;4;;2017-05-20
3115;280105;3;;2017-05-20
3116;241333;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3117;310041;2;;2017-05-20
3118;330011;1;;2017-05-20
3119;271306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3120;291311;4;;2017-05-20
3121;271330;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3122;260193;3;;2017-05-20
3123;260104;2;;2017-05-20
3124;280081;3;;2017-05-20
3125;330141;2;;2017-05-20
3126;271320;3;;2017-05-20
3127;271331;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3128;250151;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3129;260186;3;;2017-05-20
3130;220177;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3131;290042;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3132;251331;3;;2017-05-20
3133;310092;1;;2017-05-20
3134;231309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3135;330277;4;;2017-05-20
3136;240076;4;;2017-05-20
3137;281357;3;;2017-05-20
3138;271308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3139;260176;2;;2017-05-20
3140;260065;3;;2017-05-20
3141;310070;2;;2017-05-20
3142;281306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3143;280131;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3144;251319;3;;2017-05-20
3145;331302;3;;2017-05-20
3146;260059;3;;2017-05-20
3147;270074;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3148;330151;3;;2017-05-20
3149;260027;3;;2017-05-20
3150;271344;3;;2017-05-20
3151;281325;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3152;301312;4;;2017-05-20
3153;280125;4;;2017-05-20
3154;290046;2;;2017-05-20
3155;231334;3;;2017-05-20
3156;280130;3;;2017-05-20
3157;220080;3;;2017-05-20
3158;310048;2;;2017-05-20
3159;260040;4;;2017-05-20
3160;330193;1;;2017-05-20
3161;241314;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3162;241347;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3163;251325;3;;2017-05-20
3164;290021;1;;2017-05-20
3165;330240;1;;2017-05-20
3166;231314;3;;2017-05-20
3167;320018;2;;2017-05-20
3168;240075;3;;2017-05-20
3169;250058;1;;2017-05-20
3170;241322;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3171;241381;3;;2017-05-20
3172;330044;1;;2017-05-20
3173;230100;4;;2017-05-20
3174;330406;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3175;271300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3176;280132;3;;2017-05-20
3177;310022;4;;2017-05-20
3178;241354;3;;2017-05-20
3179;310028;3;;2017-05-20
3180;330090;2;;2017-05-20
3181;251316;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3182;250126;3;;2017-05-20
3183;261306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3184;241370;3;;2017-05-20
3185;240022;4;;2017-05-20
3186;330019;3;;2017-05-20
3187;331306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3188;330102;3;;2017-05-20
3189;230174;3;;2017-05-20
3190;331307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3191;330273;3;;2017-05-20
3192;230303;3;;2017-05-20
3193;360075;3;;2017-05-20
3194;371309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3195;390086;3;;2017-05-20
3196;420037;4;;2017-05-20
3197;440063;2;;2017-05-20
3198;360351;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3199;350015;3;;2017-05-20
3200;390113;2;;2017-05-20
3201;340148;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3202;390044;3;;2017-05-20
3203;363302;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3204;361330;3;;2017-05-20
3205;351333;3;;2017-05-20
3206;360079;4;;2017-05-20
3207;381310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3208;390272;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3209;361322;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3210;380009;3;;2017-05-20
3211;370001;2;;2017-05-20
3212;381309;3;;2017-05-20
3213;380052;4;;2017-05-20
3214;390004;4;;2017-05-20
3215;420073;3;;2017-05-20
3216;421300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3217;370114;2;;2017-05-20
3218;391315;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
3219;351324;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3220;361304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3221;380037;4;;2017-05-20
3222;390312;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3223;360362;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3224;390326;4;;2017-05-20
3225;390236;3;;2017-05-20
3226;390002;3;;2017-05-20
3227;390084;3;;2017-05-20
3228;431320;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3229;341318;4;;2017-05-20
3230;361315;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3231;340115;4;;2017-05-20
3232;440133;4;;2017-05-20
